,Name,CanonSmiles,logp,mw,tpsa,n_hba,n_hbd,ro5,pfizer_rule_passed,gsk_rule_passed,goldentriangle_rule_passed,qed,sascore,sascore,mce18,npscore,qed_passed,sascore_passed,fsp3_passed,mce18_passed,pains_Disposed,pains_MatchedAtoms,pains_MatchedNames,alarmnmr_Disposed,alarmnmr_MatchedAtoms,alarmnmr_MatchedNames,bms_Disposed,bms_MatchedAtoms,bms_MatchedNames,chelator_Disposed,chelator_MatchedAtoms,chelator_MatchedNames
9247,alpha-Arbutin,OC[C@H]1O[C@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,-1.4291000000000003,272.08960285200004,119.61000000000001,7,5,5,True,True,True,0.4573909648534195,3.330979964765774,0.5,46.22222222222222,1.997355199851994,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((10, 9, 8, 7, 6, 5, 12, 11),), ((5, 6, 7, 8, 9, 11, 12), (10, 9, 8, 7, 6, 12, 11))]","['[OH]c1ccc(O)cc1', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
9248,Butylene glycol,OCCCCO,-0.24880000000000008,90.06807956,40.46,2,2,5,True,True,False,0.4690628122836084,1.923872855978468,1.0,0.0,0.8550672030798333,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9249,Phytosphingosine,CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H](N)CO,3.119,317.292994108,86.71000000000001,4,4,5,True,True,True,0.32943033152344653,3.1970944422789422,1.0,3.0,1.250761207011668,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((0, 1, 2, 3, 4, 5, 6, 7, 8, 9), (1, 2, 3, 4, 5, 6, 7, 8, 9, 10), (2, 3, 4, 5, 6, 7, 8, 9, 10, 11), (3, 4, 5, 6, 7, 8, 9, 10, 11, 12), (4, 5, 6, 7, 8, 9, 10, 11, 12, 13), (5, 6, 7, 8, 9, 10, 11, 12, 13, 14), (6, 7, 8, 9, 10, 11, 12, 13, 14, 16), (7, 8, 9, 10, 11, 12, 13, 14, 16, 18), (8, 9, 10, 11, 12, 13, 14, 16, 18, 20))]",['gte_10_carbon_sb_chain'],Accepted,['-'],['-']
9250,Phenylethyl resorcinol,Oc1cccc(OCCc2ccccc2)c1,3.013700000000001,214.099379688,29.46,2,1,5,False,True,True,0.847298799044067,1.5108751529260722,0.14285714285714285,9.0,-0.054213653451218785,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((0, 1, 2, 3, 4, 5, 15), (6, 5, 4, 3, 2, 1, 15))]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
9251,Parasorbic acid,C[C@H]1CC=CC(=O)O1,0.8779999999999999,112.052429496,26.3,2,0,5,True,True,False,0.4346247871278998,3.3558918208146977,0.5,12.222222222222223,3.2972132933123945,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((3, 4, 5, 6, 7, 1),), ((7, 5, 6),)]","['C=CC(=O)OC', 'O=C1CCCCO1']",Accepted,['-'],['-'],Accepted,['-'],['-']
9252,Dihydroxymethoxychalcone,O=C(C=Cc1ccccc1OC(O)O)c1ccccc1,2.2297000000000002,270.089208928,66.76,4,2,5,True,True,True,0.4964910394986013,2.153264783245689,0.0625,11.0,-0.20870918318931003,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((3, 2, 1, 0, 14),), ((10, 9, 8, 7, 6, 5, 4),)]","['C=CC(=O)C', 'c1ccccc1O']",Rejected,"[((10, 11, 12), (10, 11, 13), (12, 11, 13))]",['non_ring_acetal'],Accepted,['-'],['-']
9253,Menthol,CC1CCC(C(C)C)C(O)C1,2.4395000000000007,156.15141526,20.23,1,1,5,True,True,False,0.6179494584335713,3.352673852141253,1.0,18.2,1.8635367066953912,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9254,Benazeprilat,O=C(O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21,2.0946000000000007,396.16852186799997,106.94000000000001,4,3,5,True,True,True,0.6308308515215809,2.9338594543225582,0.3181818181818182,57.724137931034484,-0.16896262368792753,False,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9255,Tenofovir,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,-0.051200000000000134,287.078340558,136.38000000000002,7,3,5,True,True,True,0.6508142768259144,3.381938996692396,0.4444444444444444,28.0,-0.2269515785588367,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((8, 7, 9, 10, 11, 12, 6, 5, 4, 3),)]",['C9*']
9256,Sacubitrilat,C[C@H](C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O)C(=O)O,3.3565000000000005,383.1732728999999,103.7,3,3,5,True,True,True,0.5836210928078354,2.74962809853486,0.3181818181818182,28.0,0.17596460974890718,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9258,Macelignan,COc1cc(C[C@H](C)[C@H](C)Cc2ccc3c(c2)OCO3)ccc1O,4.186900000000004,328.16745924799994,47.92,4,1,5,False,False,True,0.8637115335549819,2.92709368156566,0.4,52.214285714285715,0.6400116320212291,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((23, 22, 21, 20, 4, 3, 2, 1),), ((1, 2, 3, 4, 20, 21, 22), (23, 22, 21, 20, 4, 3, 2))]","['[OH]c1ccccc1O', 'c1ccccc1O']",Accepted,['-'],['-'],Rejected,"[((20, 4, 3, 2, 22, 21, 23, 1, 0),)]","['G9,G10']"
9259,Methyl salicylate 2-ethylbutyrate,CCC(CC)C(=O)O.COC(=O)c1ccccc1O,2.6860000000000013,268.13107374000003,83.83,4,2,5,True,True,True,0.8200833547918956,1.9718049435245177,0.42857142857142855,5.0,0.15308910877693155,True,True,True,False,Accepted,['-'],['-'],Rejected,"[((18, 17, 16, 15, 14, 13, 12),)]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
9260,8-chlorotheophylline,Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,-0.3863000000000001,214.025753144,72.68,5,1,5,True,True,True,0.6075957176087642,2.589095970307522,0.2857142857142857,13.0,-0.9389059200183784,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9261,Octyldodecanol,CCCCCCCCCCCC(O)CCCCCCCC,7.018800000000008,298.323565964,20.23,1,1,4,False,False,False,0.2860147304867476,2.170695657555161,1.0,1.0,0.6055981670556287,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((0, 1, 2, 3, 4, 5, 6, 7, 8, 9), (1, 2, 3, 4, 5, 6, 7, 8, 9, 10), (2, 3, 4, 5, 6, 7, 8, 9, 10, 11), (3, 4, 5, 6, 7, 8, 9, 10, 11, 13), (4, 5, 6, 7, 8, 9, 10, 11, 13, 14), (5, 6, 7, 8, 9, 10, 11, 13, 14, 15), (6, 7, 8, 9, 10, 11, 13, 14, 15, 16), (7, 8, 9, 10, 11, 13, 14, 15, 16, 17), (8, 9, 10, 11, 13, 14, 15, 16, 17, 18), (9, 10, 11, 13, 14, 15, 16, 17, 18, 19), (10, 11, 13, 14, 15, 16, 17, 18, 19, 20))]",['gte_10_carbon_sb_chain'],Accepted,['-'],['-']
9262,Hypochlorous acid,OCl,0.1325,51.971592332,20.23,1,1,5,True,True,False,0.4153721919811907,3.3740602266417,0.0,0.0,-0.036499867815499965,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9264,Silicic acid,O[Si](O)(O)O,-2.6088,95.98788513800001,80.92,4,4,5,True,True,False,0.2490438668834991,3.510430539070833,0.0,0.0,0.18139995490400002,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((1, 0), (1, 2), (1, 3), (1, 4))]",['hetero_silyl'],Accepted,['-'],['-']
9265,Dipropylene glycol,CC(O)COC(C)CO,-0.2354,134.094294308,49.69,3,2,5,True,True,False,0.5578201447805288,3.37307817262335,1.0,2.0,0.7706414779802703,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9271,Ginsenosides,CC(C)=CCCC(C)(O)[C@H]1CC[C@]2(C)C1CC[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C,7.52980000000001,444.396730904,40.46,2,2,4,False,False,False,0.4398923269080002,4.675028826474649,0.9333333333333333,85.3448275862069,3.0312091028843198,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9272,Polysorbate 60,CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,1.9984000000000006,522.3403977999999,133.14000000000001,10,3,4,True,False,False,0.12074181052233643,4.111272709193682,0.9615384615384616,17.254901960784313,0.6227306770240593,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Rejected,"[((0, 1, 2, 3, 4, 5, 6, 7, 8, 9), (1, 2, 3, 4, 5, 6, 7, 8, 9, 10), (2, 3, 4, 5, 6, 7, 8, 9, 10, 11))]",['gte_10_carbon_sb_chain'],Accepted,['-'],['-']
9274,Synthetic camphor,CC12CCC(CC1=O)C2(C)C,2.401700000000001,152.120115132,17.07,1,0,5,True,True,False,0.520631018455888,4.120342484645578,0.9,36.8421052631579,2.073191565798309,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9276,Oxidronic acid,O=P(O)(O)C(O)P(=O)(O)O,-1.3823,191.95887579200001,135.29000000000002,3,5,5,True,True,False,0.33978677083468956,3.5515984636654805,1.0,0.0,0.37693405611361996,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9279,Dipentamethylenethiuram disulfide,S=C(SSC(=S)N1CCCCC1)N1CCCCC1,3.9094000000000033,320.05093264,6.48,4,0,5,False,True,True,0.48949470916141413,2.6954081217358556,0.8333333333333334,19.090909090909093,-0.6492448096415057,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((6, 4, 5, 3), (12, 1, 0, 2))]",['NC(=S)S'],Rejected,"[((2, 3),)]",['disulfide_acyclic'],Accepted,['-'],['-']
9280,alpha-Amyl cinnamaldehyde,CCCCCC(C=O)=Cc1ccccc1,3.8492000000000033,202.135765196,17.07,1,0,5,False,True,True,0.38882065899504836,2.1492891116482813,0.35714285714285715,5.0,0.5787359279897735,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((8, 5, 6, 7),), ((5, 6, 7),)]","['C=C[CH]=O', '[CH]=O']",Rejected,"[((5, 6, 7),)]",['aldehyde'],Accepted,['-'],['-']
9281,Benzylparaben,O=C(OCc1ccccc1)c1ccc(O)cc1,2.749200000000001,228.078644244,46.53,3,1,5,True,True,True,0.8214760330937975,1.4005127356867106,0.07142857142857142,10.0,-0.05729907916619409,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((14, 13, 12, 11, 10, 1, 0), (14, 13, 15, 16, 10, 1, 0)), ((14, 13, 12, 11, 10, 16, 15),)]","['Oc1ccc(C=O)cc1', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
9282,Propylparaben,CCCOC(=O)c1ccc(O)cc1,1.9589999999999999,180.078644244,46.53,3,1,5,True,True,False,0.723052379328443,1.5519820577011316,0.3,6.0,0.018256487513607714,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((10, 9, 8, 7, 6, 4, 5), (10, 9, 11, 12, 6, 4, 5)), ((10, 9, 8, 7, 6, 12, 11),)]","['Oc1ccc(C=O)cc1', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
9283,Tetramethylthiuram monosulfide,CN(C)C(=S)SC(=S)N(C)C,1.4126,208.016261384,6.48,3,0,5,True,True,True,0.5537426119928397,3.4407593106562047,0.6666666666666666,0.0,-0.7705560341597999,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((1, 3, 4, 5), (8, 6, 7, 5))]",['NC(=S)S'],Rejected,"[((3, 5, 6),)]",['anhydride'],Accepted,['-'],['-']
9284,Nickel sulfate,O=S(=O)([O-])[O-].[Ni+2],-1.3404999999999996,153.88707238,80.26,4,0,5,True,True,False,0.24588480215941425,4.3525669119225245,0.0,0.0,-0.54945030544615,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((1, 0, 2),)]",['S(=O)(=O)'],Rejected,"[((5,),)]",['contains_metal'],Accepted,['-'],['-']
9286,Geraniol,CC(C)=CCC/C(C)=C/CO,2.6714000000000016,154.135765196,20.23,1,1,5,True,True,False,0.6171312932317708,2.6810857474378125,0.6,0.0,2.905495959061928,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9287,Cinnamaldehyde,O=CC=Cc1ccccc1,1.8987,132.057514876,17.07,1,0,5,True,True,False,0.4433687822838736,1.9328242738373174,0.0,4.0,0.8100879980013401,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((3, 2, 1, 0),), ((2, 1, 0),)]","['C=C[CH]=O', '[CH]=O']",Rejected,"[((2, 1, 0),)]",['aldehyde'],Accepted,['-'],['-']
9288,Cinnamyl alcohol,OCC=Cc1ccccc1,1.6921,134.07316494,20.23,1,1,5,True,True,False,0.6522100515394804,1.8029378016887776,0.1111111111111111,4.0,1.13974216384193,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9289,Hydroxycitronellal,CC(CC=O)CCCC(C)(C)O,2.1527000000000007,172.14632988,37.3,2,1,5,True,True,False,0.6232407158482187,3.1870570392750865,0.9,4.0,2.0358081206108163,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((2, 3, 4),)]",['[CH]=O'],Rejected,"[((2, 3, 4),)]",['aldehyde'],Accepted,['-'],['-']
9290,Isoeugenol,CC=Cc1ccc(O)c(OC)c1,2.4339000000000004,164.083729624,29.46,2,1,5,True,True,False,0.7269926580745424,1.9691527502190258,0.2,6.0,1.1116845499691999,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((7, 6, 5, 4, 3, 11, 8, 9),), ((7, 6, 5, 4, 3, 11, 8), (9, 8, 6, 5, 4, 3, 11))]","['[OH]c1ccccc1O', 'c1ccccc1O']",Accepted,['-'],['-'],Rejected,"[((4, 3, 11, 8, 6, 5, 7, 9, 10),)]","['G9,G10']"
9291,Ethylenediamine,NCCN,-1.0962,60.06874825599999,52.04,2,2,5,True,True,False,0.4034955207762654,2.3003845849295192,1.0,0.0,0.343049509939625,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9292,Diphenylguanidine,N=C(N)N(c1ccccc1)c1ccccc1,2.7181700000000006,211.110947416,53.11000000000001,1,2,5,True,True,True,0.5924304791785832,1.9566578398968275,0.0,10.0,-0.47492354435478756,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9293,"N,N'-diphenyl-1,4-phenylenediamine",c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,5.1738000000000035,260.131348512,24.06,2,2,4,False,False,False,0.6755389731083973,1.1167491611735851,0.0,13.0,-0.5108146667626051,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((4, 5, 6, 7, 8, 9, 16, 17),), ((4, 3, 2, 1, 0, 19, 18), (4, 5, 6, 7, 8, 16, 17), (9, 8, 7, 6, 5, 17, 16), (9, 10, 11, 12, 13, 14, 15))]","['[NH]c1ccc(N)cc1', 'c1ccccc1N']",Accepted,['-'],['-'],Accepted,['-'],['-']
9294,Ditiocarb zinc,CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].[Zn+2],2.3175,359.98007484,6.48,4,0,5,True,True,True,0.42740240074364544,4.003673926211542,0.8,-0.0,-0.6241611981501647,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((2, 5, 6, 7), (10, 13, 14, 15))]",['NC(=S)S'],Rejected,"[((16,),)]",['contains_metal'],Accepted,['-'],['-']
9298,Methylchloroisothiazolinone,CC1SN=C(Cl)C1=O,1.2430999999999999,148.970212428,29.43,3,0,5,True,True,False,0.48537535341294447,4.553281730904608,0.5,14.0,-0.47763421598320005,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((2, 1, 6, 7),)]",['SCC=O'],Rejected,"[((4, 3, 5),), ((2, 3),)]","['halo_imino', 'thio_hydroxamate']",Accepted,['-'],['-']
9299,Quaternium-15,Cl/C=C/C[N+]12CN3CN(CN(C3)C1)C2.[Cl-],-2.7484999999999964,250.07520187199998,9.72,3,0,5,True,True,False,0.4927435209633752,5.5903970808515915,0.7777777777777778,22.75,0.06444382421906666,False,True,True,False,Accepted,['-'],['-'],Rejected,"[((2, 1, 0),)]",['C=CCl'],Rejected,"[((4, 6, 8, 10),)]",['gte_4_basic_N'],Accepted,['-'],['-']
9300,Bromothalonil,N#CCCC(Br)(C#N)CBr,2.34236,263.889772392,47.58,2,0,5,True,True,True,0.7357722239015582,4.546362970139251,0.6666666666666666,3.0,-0.30725329352114,True,True,True,False,Accepted,['-'],['-'],Rejected,"[((4, 5), (8, 9))]",['CBr'],Rejected,"[((8, 9),), ((4, 5, 3, 6, 8),)]","['primary_halide_sulfate', 'tertiary_halide_sulfate']",Accepted,['-'],['-']
9301,Thiohexam,c1ccc2sc(SNC3CCCCC3)nc2c1,4.2257000000000025,264.075490512,24.92,4,1,5,False,False,True,0.8399410248536084,2.47839237369576,0.46153846153846156,34.21052631578948,-1.2711828982082705,True,True,True,False,Accepted,['-'],['-'],Rejected,"[((4, 5, 6),), ((3, 4, 5),)]","['SCS', 'c1sccc1']",Rejected,"[((6, 7),)]",['sulf_D2_nitrogen'],Accepted,['-'],['-']
9302,"2,2'-Dibenzothiazyl disulfide",c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,5.705400000000002,331.957032256,25.78,6,0,4,False,False,False,0.4490644198756372,2.355188103083746,0.0,18.0,-1.087938679567055,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((4, 5, 6), (7, 8, 16)), ((3, 4, 5), (8, 16, 15))]","['SCS', 'c1sccc1']",Rejected,"[((6, 7),)]",['disulfide_acyclic'],Accepted,['-'],['-']
9303,Morpholinylmercaptobenzothiazole,c1ccc2sc(SC3CNCCO3)nc2c1,2.3343000000000007,252.039105004,34.15,5,1,5,True,True,True,0.889305746269368,3.1671419308830755,0.36363636363636365,45.93333333333333,-1.423878328335256,True,True,False,True,Accepted,['-'],['-'],Rejected,"[((4, 5, 6),), ((6, 7, 12),), ((3, 4, 5),), ((5, 6, 7),)]","['SCS', 'SCO', 'c1sccc1', 'CSC']",Accepted,['-'],['-'],Accepted,['-'],['-']
9308,Fosinoprilat,O=C(O)[C@@H]1C[C@@H](C2CCCCC2)CN1C(=O)CP(=O)(O)CCCCc1ccccc1,4.161700000000003,435.21745981799995,94.91000000000001,3,2,5,True,False,True,0.44860265464999205,3.531873296748854,0.6521739130434783,67.0,0.11644616509230334,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9309,Ramiprilat,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,1.9046999999999994,388.19982199599997,106.94000000000001,4,3,5,True,True,True,0.6279641003956622,3.56561460140688,0.5714285714285714,65.06060606060606,0.2882451633928894,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9310,Trandolaprilat,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,2.2947999999999995,402.21547205999997,106.94000000000001,4,3,5,True,False,True,0.6159330808736069,3.5586333194883215,0.5909090909090909,65.68571428571428,0.2595131650223967,False,True,True,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9311,Moexiprilat,COc1cc2c(cc1OC)CN(C(=O)[C@H](C)N[C@@H](CCc1ccccc1)C(=O)O)[C@H](C(=O)O)C2,2.1058000000000003,470.2053012999999,125.40000000000002,6,3,5,True,False,False,0.4821706204617726,3.3197741409720445,0.4,66.6,-0.03197144201286175,False,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9312,Methylparaben,COC(=O)c1ccc(O)cc1,1.1788,152.047344116,46.53,3,1,5,True,True,False,0.6143884490200855,1.3867695670664606,0.125,6.0,0.2326315169130636,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((8, 7, 6, 5, 4, 2, 3), (8, 7, 9, 10, 4, 2, 3)), ((8, 7, 6, 5, 4, 10, 9),)]","['Oc1ccc(C=O)cc1', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
9313,Perindoprilat,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,1.4621,340.19982199599997,106.94000000000001,4,3,5,True,True,True,0.6476312865899646,3.668552050083349,0.8235294117647058,37.74193548387097,0.2600609503105834,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9315,Quinaprilat,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,2.0885999999999996,410.18417193199997,106.94000000000001,4,3,5,True,False,True,0.615238723910451,3.1604378668846014,0.34782608695652173,60.677419354838705,-0.19639591282188668,False,True,False,True,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9316,Monomethyl fumarate,COC(=O)/C=C/C(=O)[O-],-1.5345000000000004,129.01933221991,66.43,4,0,5,True,True,False,0.33468865386967944,3.249215967091777,0.2,0.0,0.43426663784458885,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((5, 4, 2, 3, 1, 0),)]",['C=CC(=O)OC'],Accepted,['-'],['-'],Accepted,['-'],['-']
9317,Beclomethasone 17-monopropionate,CCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,3.1259000000000015,464.19656645599997,100.90000000000002,6,2,5,True,False,False,0.48935080404241604,4.778487864589206,0.72,81.86046511627907,2.0338944656407256,False,True,True,True,Accepted,['-'],['-'],Rejected,"[((17, 18, 19, 20, 21), (22, 21, 19, 20, 18))]",['C=CC(=O)C'],Rejected,"[((25, 26, 23, 27, 14),)]",['tertiary_halide_sulfate'],Accepted,['-'],['-']
9319,Threonic acid,O=C(O)[C@@H](O)[C@H](O)CO,-2.2148999999999996,136.037173356,97.99000000000001,4,4,5,True,True,False,0.3522238085174662,3.1625679263478874,0.75,3.0,1.6618766620190113,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9321,Deacetylbisacodyl,Oc1ccc(C(c2ccc(O)cc2)c2ccccn2)cc1,3.6730000000000027,277.11027872000005,53.35,3,2,5,False,True,True,0.7676233654588757,2.0624925485532284,0.05555555555555555,15.0,-0.3277047047887666,True,True,False,False,Accepted,['-'],['-'],Rejected,"[((0, 1, 2, 3, 4, 19, 20), (10, 9, 8, 7, 6, 12, 11))]",['c1ccccc1O'],Accepted,['-'],['-'],Accepted,['-'],['-']
9322,Turmeric,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,3.3699000000000026,368.12598835999995,93.06000000000002,6,2,5,True,True,True,0.5481228320623274,2.425673654145715,0.14285714285714285,14.0,0.7223291032902038,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((18, 17, 16, 15, 14, 22, 19, 20), (26, 25, 24, 23, 4, 3, 2, 1)), ((5, 6, 7, 8, 9), (13, 12, 10, 11, 9)), ((1, 2, 3, 4, 23, 24, 25), (18, 17, 16, 15, 14, 22, 19), (20, 19, 17, 16, 15, 14, 22), (26, 25, 24, 23, 4, 3, 2))]","['[OH]c1ccccc1O', 'C=CC(=O)C', 'c1ccccc1O']",Accepted,['-'],['-'],Rejected,"[((15, 14, 22, 19, 17, 16, 18, 20, 21), (23, 4, 3, 2, 25, 24, 26, 1, 0)), ((6, 7, 8, 9, 10, 11, 12),)]","['G9,G10', 'H8*- H12*']"
9323,Wormwood,O=C(O)CCC(=O)O,-0.06420000000000009,118.02660867200001,74.6,2,2,5,True,True,False,0.5437714031598524,1.6080314072379966,0.5,0.0,0.37645268102813756,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9324,Grape seed oil,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,5.884500000000005,280.240230264,37.3,1,1,4,False,False,False,0.3182616134760953,2.2917384674562147,0.7222222222222222,0.0,1.187275082122015,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9325,Chamomile,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,2.576800000000001,270.05282342000004,90.9,5,3,5,True,True,True,0.6318329361180623,2.25266936682001,0.0,17.0,1.3584432047164854,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((15, 14, 13, 12, 11, 3, 2, 1, 19, 17, 16),), ((8, 7, 6, 5, 4, 10, 9),)]","['Oc1cc2ccccc2cc1', 'c1ccccc1O']",Accepted,['-'],['-'],Accepted,['-'],['-']
9326,Mangostin,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,5.089000000000003,410.17293855199995,100.13,6,3,4,True,False,False,0.4001707200884569,3.1731988190629767,0.2916666666666667,22.0,1.8623642617622067,False,True,False,False,Accepted,['-'],['-'],Rejected,"[((4, 3, 5, 6, 23, 24, 2, 1),), ((1, 2, 24, 23, 21, 20, 8, 7, 6, 5, 3), (4, 3, 5, 6, 7, 8, 20, 21, 23, 24, 2), (11, 10, 9, 8, 7, 6, 23, 21, 20, 18, 12))]","['[OH]c1ccccc1O', 'Oc1cc2ccccc2cc1']",Accepted,['-'],['-'],Rejected,"[((6, 23, 24, 2, 3, 5, 4, 1, 0),)]","['G9,G10']"
9327,2-Ethylhexyl 4-phenylbenzophenone-2'-carboxylate,CCCCC(CC)COC(=O)c1ccccc1C(=O)c1ccc(-c2ccccc2)cc1,6.957800000000008,414.21949481999997,43.370000000000005,3,0,4,False,False,False,0.26601185372531816,2.4593616578406845,0.2857142857142857,34.0,-0.14274190155835068,False,True,False,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
9328,Sorbitan,OCC(O)C1OCC(O)[C@@H]1O,-2.539799999999999,164.068473484,90.15,5,4,5,True,True,False,0.360852682977336,3.9448160982691176,1.0,18.666666666666664,2.454478089542636,False,True,True,False,Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-'],Accepted,['-'],['-']
